Domain,Sum of Estimated Clicks,Position
thenaptimereviewer.com,0.2,17.0
lifelaughsandlaura.wordpress.com,3.0,5.0
mountainside-medical.com,17.8,8.875
hoskingspharmacy.com,6.6,13.19047619047619
brooklynherborium.com,56.000000000000014,9.357142857142858
healthyskinjournals.com,0.5,14.0
glass.co.nz,1.5999999999999999,13.285714285714286
rsi.unl.edu,0.1,18.0
psoriasis.org,75.69999999999999,12.538461538461538
curlsunderstood.com,0.7000000000000001,12.0
shrubebook.org,2.6999999999999997,8.6
demotivationalposters.org,0.3,7.0
beninfootalent.org,0.1,11.333333333333334
ohnuts.com,0.1,11.0
mypregnanthealth.com,13.1,14.666666666666666
eaumg.net,10.3,10.0
skinpatico.com,1.0,10.0
compeed.co.uk,1.4000000000000001,14.25
forum.breastcancercare.org.uk,0.1,13.0
thenailbuff.blogspot.com,0.5,13.0
brownandcoconut.com,2.7,13.75
zootmagazine.com,1.6,11.0
oillift.net,3.9000000000000004,1.5
waptrick.hotwaterheaterleaking.co,0.1,13.0
majorgeeks.com,41.900000000000006,8.4
wtkr.com,0.1,12.0
tw.search.mall.yahoo.com,0.1,19.0
blogsfromasinglemom.blogspot.com,1.0,6.0
veganbaking.net,31.700000000000006,13.272727272727273
unooc.fr,0.2,9.0
madefromearth.com,0.6000000000000001,17.0
bbc.co.uk,82.0,11.6
e-allmoney.com,0.4,11.0
motherearthnews.com,16.799999999999997,16.416666666666668
backdoorsurvival.com,0.2,8.0
muare.vn,0.0,12.0
barefeetinthekitchen.com,3.9,14.0
healthyhomechemdry.com,0.1,19.0
personalcollectiondsi.weebly.com,2.4,4.0
bobodave.com,1.2,5.0
grocerysmarts.com,5.3999999999999995,16.5
personal.psu.edu,3.5,7.75
cocoa-butter.com,10.7,7.666666666666667
homehealthcaresupplies.twomini.com,0.0,17.0
grocerycouponnetwork.com,0.1,13.0
uts.cc.utexas.edu,0.3,7.0
skinhealth.com.au,0.4,11.0
babybrands.com.au,0.5,13.0
allcladjellyrollpan.addcheapprice.info,0.1,20.0
lyrics.wikia.com,2.2,18.0
macmillanhighered.com,0.1,18.0
creatingperfume.com,1.4,13.666666666666666
beslist.nl,29.0,10.6
nectarcluster.eu,0.1,20.0
wordhelp.com,2.7,12.75
wannabebig.com,1.5,10.5
icedgembakes.co.uk,0.4,14.0
ladyandtheblog.com,0.1,16.0
biosourcenaturals.com,1.9,6.5
pavementinteractive.org,0.4,13.0
physioroom.com,0.1,15.0
bergdorfgoodman.com,2.8000000000000003,16.6
blog.allthatiwant.com,0.7000000000000001,18.0
philosophyskincare.co.uk,1.7,15.0
e-cigarette-forum.com,0.7,12.0
802higxoicmd818.files.wordpress.com,0.7000000000000001,16.0
kimberlysnyder.com,105.6,11.5
cyh.com,25.500000000000004,12.916666666666666
beashadegreener.com,0.7000000000000001,17.0
carlyfindlay.blogspot.com,1.0,10.666666666666666
bestcurls.com,9.700000000000001,9.666666666666666
antique-marks.com,1.4,11.25
wrapsbybeckyweeks.wordpress.com,0.4,20.0
miraclebotanicals.com,0.5,11.0
chanto-tech.com,0.0,11.0
54.148.230.91,0.5,17.0
epuap.org,0.3,15.0
hairscapades.com,4.8999999999999995,15.5
undershirtguy.com,5.6000000000000005,8.0
chicorita.com,7.4,7.375
mycures4acne.blogspot.com,0.7000000000000001,14.0
freetestprep.net,4.5,5.333333333333333
english.stackexchange.com,5.3999999999999995,5.0
pootersdiapers.com,1.2,12.75
maccosmetics.co.uk,11.7,11.625
perfumes.com,0.2,10.0
keep.com,7.199999999999999,13.0
mineralbio.com,0.1,18.0
crackedcornersmouth.com,1.2000000000000002,13.4
torrid.com,1.1,18.0
puppyintraining.com,0.4,15.0
caccentral.com,10.0,2.5
careers.stackoverflow.com,0.1,14.0
brandonandleah.com,1.6,4.0
organicglory.wordpress.com,0.1,18.0
health.vic.gov.au,0.1,19.0
bik-bik.com,35.3,7.333333333333333
makeuptemple.co,0.4,14.0
coconutsandkettlebells.com,161.4,10.0
thehealinggardenmassage.com,26.0,10.0
odacite.com,0.9,15.333333333333334
trustfci.com,3.3,7.0
telegraph.co.uk,62.60000000000002,11.676923076923076
lightinthebox.com,1.4000000000000001,9.0
zhion.com,0.3,7.0
gorecess.com,0.1,17.0
kutegroup.com,0.4,17.0
communityhealingcenter.org,13.0,18.0
kundalinilive.com,0.8,13.0
aromacologysensi.net,3.3,3.0
mp3freeyou.com,0.1,12.0
livelifepharmacy.com,0.5,6.0
pitbull-chat.com,5.499999999999999,10.5
ou.edu,0.9,15.0
secure.radiantlivingcenter.com,0.1,20.0
usc.co.uk,0.9,17.166666666666668
nutankumarisinha.expertscolumn.com,3.3,14.166666666666666
agence-prd.ansm.sante.fr,0.1,12.0
wiggle.com,0.7,14.333333333333334
marksdailyapple.com,38.199999999999996,13.864864864864865
etundra.com,4.9,9.5
trademarkia.com,1.7,19.0
drmonettaoptometry.com,0.1,19.0
medindia.net,24.500000000000004,11.31578947368421
bravesoldier.com,0.4,12.5
i.style101usa.com,0.1,13.0
healthboards.com,225.69999999999982,11.705
jsrwap.com,0.2,8.0
blogs.babiesonline.com,0.2,20.0
itemvn.com,1.0,6.0
forums.toshiba.com,0.5,12.0
podiatrytoday.com,0.30000000000000004,16.5
phadia.com,1.3,15.5
jenniferm.hubpages.com,0.2,20.0
aaa.com,0.9,18.0
suggestkeyword.com,54.4,8.375
eddiebauer.com,0.1,18.0
scoop.it,0.8,14.5
howtogrowstuff.com,0.1,19.0
simpleluxeliving.com,2.0,11.0
pharmshop.gr,0.8,4.0
buydrugsfromus.com,0.6,16.0
shoptv.com,6.0,13.5
selfhealingexpressions.com,0.2,8.0
yogitimes.com,0.1,20.0
germanrail.fr.yuku.com,0.2,8.0
lukencode.com,6.3,7.0
rcseng.ac.uk,0.4,10.0
petmd.com,52.2,8.904761904761905
thebronzedbee.com,0.5,11.0
speedsolving.com,10.5,19.0
lamrimmusic.com,0.0,9.0
wmtw.com,0.9,12.0
playdate.com,0.3,11.0
areyou23.wordpress.com,0.5,17.333333333333332
epicbeautyguide.com,2.0,13.0
marketpharmacy.com,1.0,9.333333333333334
alishasamir.wordpress.com,0.1,12.0
malleries.com,0.8999999999999999,10.333333333333334
belfasttelegraph.co.uk,0.1,19.0
tackyblueeyeshadow.com,3.3,3.0
nicolesnickels.com,0.2,16.0
home-remedies-for-you.com,188.3999999999999,12.324074074074074
xuanhongus.com,0.9,20.0
skincare.wonderhowto.com,4.5,8.75
ceneo.pl,1.2000000000000002,12.0
xsparkage.com,2.0,16.0
bhatnaturally.com,0.5,6.0
rollercoaster.ie,2.0,14.666666666666666
sparklesunlimited.net,47.8,4.636363636363637
dermahealthinstitute.com,0.4,18.666666666666668
notwithoutsalt.com,0.30000000000000004,10.5
blogilates.tumblr.com,1.7000000000000002,4.5
buyerreview.com,1.1,3.0
au.groups.yahoo.com,0.1,14.0
8limbs.us,0.2,20.0
authenticwellness.ca,35.9,8.2
ace-time.com,1.4000000000000001,2.0
rsu34.org,0.3,17.0
bestliquidfoundations.com,0.1,13.0
library.ncmich.edu,0.2,10.0
courses.monoprix.fr,0.1,19.0
called4areason.hubpages.com,0.2,13.0
lyricsmode.com,18.900000000000002,9.333333333333334
spraypaintandchardonnay.com,0.2,17.0
insidecareers.co.uk,0.1,20.0
sttropeztan.com,4.0,16.5
earthsciweek.org,4.7,10.333333333333334
newscientist.com,0.2,16.0
d20pfsrd.com,55.20000000000001,4.5
defeatstretchmarks.com,2.1,19.0
playparkburiram.com,0.9,16.571428571428573
corsilver.com,121.0,12.0
rsadesigndirections.org,1.7,14.0
halfpriceperfumes.co.uk,54.199999999999996,6.4
kiehls.co.uk,1.5000000000000002,15.5
mystringaling.blogspot.com,0.1,13.0
designerskin.com,1.5999999999999999,14.11111111111111
santepratique.fr,0.8,4.0
natural-health-and-healing-4u.com,0.1,14.0
juliannehough.com,0.1,12.0
health-beauty.exportersindia.com,0.6,5.0
rodtronics.com,0.4,9.0
clearclinic.com,2.5000000000000004,11.777777777777779
xrv.org.uk,0.9,16.0
mookychick.co.uk,0.2,16.0
thetab.com,7.4,14.0
kinkynappycurly.com,6.4,8.0
thriftyfun.com,122.60000000000001,12.127272727272727
pcheung630.tumblr.com,19.0,14.0
mpi.govt.nz,0.5,16.0
purplesneakers.com.au,1.7,17.0
health4men.co.za,9.3,18.0
mothersspecialblend.com,0.1,16.0
iconshut.com,0.1,11.0
toysrus.ca,0.30000000000000004,10.5
thecolor.com,0.5,6.0
creamofwheat.com,5.4,5.0
news-medical.net,0.3,20.0
hbr.org,0.30000000000000004,13.0
scholarcommons.usf.edu,0.1,20.0
nz.answers.yahoo.com,0.1,18.0
theecofriendlyfamily.com,0.3,18.0
triderma.com,1.2,13.0
beautybanter.com,9.700000000000001,11.0
eightforums.com,7.0,7.666666666666667
israel-catalog.com,0.3,19.0
fancy-francy.com,0.1,12.0
glamour.com,137.99999999999994,10.018518518518519
abviwilliamstownky.com,0.9,18.0
forums.noria.com,0.1,19.0
lakeland.edu,0.6,5.0
newpharma.de,0.5,13.0
apnibeautytipsurdu.blogspot.com,7.5,1.0
lifestyle.okezone.com,1.4000000000000001,14.5
jellyfishart.com,14.400000000000002,13.4
stampsofindia.com,5.8,4.0
abreva.com,127.6,12.166666666666666
vaseline.ph,5.1,13.272727272727273
bergners.com,0.2,17.0
dogforum.com,7.2,4.0
scielo.org.co,3.0,5.0
stonesfinds.com,0.7,9.5
buttersafe.com,0.1,20.0
hairlosssol.iowatracs.us,1.4000000000000001,17.5
humbleskin.blogspot.com,0.4,9.0
carnivalglass.org,0.1,15.0
skintipsfree.blogspot.com,4.0,4.0
cheapusa.xyz,0.0,8.0
beautyinsideout.shop1.cz,0.2,14.0
adorableshe.com,3.1,4.0
cheriepy.blogspot.com,2.5,10.25
ei.lehigh.edu,0.1,19.0
ar-ar.he-il.fb.me,0.1,14.0
tgiwholesale.com,35.7,3.3333333333333335
crosswordpuzzle-solver.com,0.2,19.0
69.72.148.136,1.5,12.5
benzworld.org,1.8,9.0
welltellme.com,26.500000000000004,7.166666666666667
buymedicinesx.org,0.7000000000000001,14.0
michigandiscountmattress.com,3.4,4.333333333333333
patient.co.uk,0.1,14.0
southwestfootinstitute.com,0.1,20.0
sterexmedical.com,0.1,16.0
cdhm.org,0.6,8.0
riarankine.hubpages.com,0.9999999999999999,14.666666666666666
coastalliving.com,0.6,9.0
anthony.com,1.3,16.0
claires.com,0.3,20.0
davidsbeautyblog.blogspot.com,0.5,20.0
burtsbees.com.au,26.4,13.5
healthywomen.org,0.5,18.0
totalhomecaresupplies.com,0.6,18.0
herbs.lovetoknow.com,0.6000000000000001,12.666666666666666
mommalovesmoney.com,0.1,18.0
doktercantik.com,0.2,15.0
iservizidesign.com,0.6,19.5
dermashield.co.uk,3.3000000000000003,13.0
feelunique.co.uk,0.0,15.0
onlinepharmacynz.com,52.8,6.75
rosieschwartz.com,13.6,4.0
themassagesource.com,0.1,14.0
business.grapevinechamber.org,0.2,10.0
pocketsafari.wordpress.com,10.5,6.0
wagner.nyu.edu,0.5,20.0
anitachow.wordpress.com,0.2,10.0
atlantaspineandsportsrehab.com,0.0,11.0
thebeautyhub.com,0.2,16.0
childrenshospital.vanderbilt.org,0.1,20.0
feministing.com,5.199999999999999,9.6
hospitalityonline.com,0.1,13.0
shoptoit.ca,13.9,5.5
nationalcrimeagency.gov.uk,0.1,14.0
veronikasblushing.com,4.7,16.75
farmandfleet.com,1.5000000000000002,14.333333333333334
bodybuilding-mauritius.blogspot.com,0.8,4.0
daveramsey.com,0.2,15.0
revlon.com,22.7,9.0
syakiraalya.com,2.1,7.0
sait.ca,1.4000000000000001,2.0
pinoyexchange.com,4.6,13.0
benaturallyou.com,0.1,13.0
naturalhealthyconcepts.com,3.7,17.0
thenaturalhavenbloom.com,2.1,13.166666666666666
yourzenlife.com,108.99999999999999,12.25
sasol.com,14.999999999999998,7.0
healthunlocked.com,80.1,10.823529411764707
scribd.com,4.5,11.0
swatchgirl.com,25.6,7.428571428571429
barishain.blogspot.com,0.1,20.0
huddersfield.org.uk,0.0,15.666666666666666
alosraonline.com,0.1,20.0
114.166.211.130.bc.googleusercontent.com,0.1,16.0
almanac.com,230.19999999999996,10.153846153846153
robinskey.com,15.299999999999999,12.0
beauty242.com,0.2,11.0
backwoodshome.com,20.7,14.019607843137255
buybestairbrushmakeup.com,0.1,14.0
bfflco.com,0.1,11.0
bodytreats.wordpress.com,7.000000000000001,2.0
beautybar.com,9.6,10.3
mybeautycravings.com,34.7,8.911764705882353
rch.org.au,4.1,12.25
odyb.net,3.2,14.333333333333334
naturalthrifty.com,33.300000000000004,6.777777777777778
littlehousewife.co.nz,2.0,6.0
allthekentucky.com,0.2,16.5
cosmetri.com,0.6,7.0
mfu.ac.th,14.3,6.8
scienceblog.cancerresearchuk.org,0.6,5.0
hairlossjunction.com,3.0,12.0
meishinkai.jp,0.1,20.0
ohsu.edu,13.6,17.5
dnd-wiki.org,0.4,8.0
thumbtribe.mobi,0.2,17.0
animals.mom.me,3.3,2.5
miniclip.com,36.0,4.0
randomrantsandravereviews.wordpress.com,0.2,10.0
ingredientsofstyle.com,0.4,20.0
simple-talk.com,0.3,16.0
wodrepairlotion.com,242.7,3.4444444444444446
chocball-beauty.weloveshopping.com,9.1,4.333333333333333
makeup-101.blogspot.com,4.3,16.5
products.geappliances.com,0.8,4.0
frownies.com,24.8,5.5
siampinoy.net,0.1,20.0
reviews.neutrogena.com,8.9,2.3333333333333335
moneygram.com,84.10000000000001,6.066666666666666
sokos.fi,0.8,9.0
westtampachamber.com,0.1,12.0
woundconsultant.com,0.5,10.0
jellystonemarion.com,2.4,5.0
allergies.answers.com,0.30000000000000004,15.5
productwhorestore.com,0.1,12.0
seattlecca.org,2.8000000000000003,15.0
catsofaustralia.com,0.8,8.5
data.epo.org,4.2,10.0
cleaning.tips.net,0.1,17.0
thebodyshop.com.au,1.3000000000000003,10.666666666666666
couponconnections.com,0.5,6.0
hairfreelife.com,0.9000000000000001,15.0
phoenixnavigator.com,0.2,10.0
reviews.petco.com,7.5,7.666666666666667
narscosmetics.com,31.10000000000001,8.714285714285714
law.justia.com,0.2,8.0
organicapure.com,1.0,16.0
freshmp3.info,0.1,19.0
frontpagemag.com,0.1,17.0
savebiglivebetter.com,0.4,8.0
brides.com,1.7000000000000002,11.6
totalbeauty.com,7207.50000000002,9.809242871189774
kissnaturals.com,4.300000000000001,8.75
wired.co.uk,0.8999999999999999,7.0
kingpaydayloansamerica.com,0.6,9.0
perfumania.com,29.499999999999996,9.1
elementvape.com,0.6,8.0
ezebra.pl,0.1,16.0
simplyintomyhair.blogspot.com,0.6,10.0
pregnancy-info.net,58.0,9.46875
gadgets-reviews.com,2.0,8.5
arcticheatusa.com,44.6,10.1
us.aromahome.com,0.3,16.0
evecare.com,0.8,16.5
ems.psu.edu,18.3,7.333333333333333
pure-and-simple-healing.com,1.4000000000000001,8.0
ontimesupplies.com,0.1,18.0
liseed.org,0.2,9.0
janthedogtalker.blogspot.com,0.4,9.0
albeebaby.com,0.1,20.0
beautybulletin.com,4.3,11.0
nsm88.org,0.1,15.0
bowerofblisse.blogspot.com,1.7,13.0
npd.no,0.1,13.0
womens-health.co.uk,0.2,9.0
babycloset.net,1.7,7.333333333333333
parsonsgifts.com,0.3,16.0
solarnailsupply.com,406.00000000000006,2.0
onlystretchmarkcream.com,1.0,13.0
fastcoexist.com,0.1,18.0
confessionsofaninjamom.com,3.0000000000000004,13.6
newsday.co.zw,1.7,20.0
homeremediesconstipationrelief.wordpress.com,0.2,10.0
pbase.com,0.1,20.0
ragingrootsstudio.com,0.2,11.0
dufortlavigne.com,0.1,15.0
hydroxatone.com,1.3,13.666666666666666
inesoft.com,0.2,17.0
scarleteen.com,15.8,13.8
ajiaminobeauty.com,0.4,9.0
recovery411.com,4.0,4.0
photos-public-domain.com,0.2,10.0
thesneakychef.com,17.5,1.0
thiswasforever.com,0.7,10.5
huiles-essentielles-aromatherapie.eu,0.1,16.0
makeup-styles.net,2.2,3.0
pe.tamu.edu,0.4,8.0
hantang.com,2.2,3.0
keongon.xyz,0.1,18.0
homeremediesforlife.com,701.9000000000002,10.103174603174603
newegg.com,1.2000000000000002,12.333333333333334
angelinacynthia.com,9.2,7.857142857142857
leahloudly.wordpress.com,0.2,11.0
tightrope.cc,3.0,5.333333333333333
myitworks.com,213.20000000000002,3.7857142857142856
muscle-insider.com,2.4,5.0
carehome.co.uk,2.8000000000000003,2.0
rachelmims.blogspot.com,10.5,6.0
tokyo-milk.com,0.1,17.0
healthnrecipes.com,2.0,6.0
barnes.com.au,0.1,13.0
lovethispic.com,1.8000000000000003,19.0
consumerhealthdigest.com,442.1000000000001,8.64
anti-aging-serums.com,0.3,12.0
tmh.org,0.4,14.5
sacurrent.com,3.0,12.0
justthegoods.net,0.1,20.0
richmondeye.com,14.8,5.0
prettiesandpearls.blogspot.com,0.30000000000000004,12.5
healthyjuliette.com,2.1,16.0
littlebluelight.com,9.899999999999999,5.5
healingnaturallybybee.com,6.9,11.0
fishpond.com,1.9000000000000004,14.909090909090908
styleforum.net,0.2,15.0
zooborns.com,0.2,8.0
bedbathandbeyond.com,116.80000000000001,10.826086956521738
rainshadowlabs.com,0.2,15.0
wholesalefloral.com,0.4,13.0
relaxedthairapy.com,1.7000000000000002,16.2
soreyfitness.com,0.5,17.5
jcimjournal.com,5.6000000000000005,4.0
cawc.net,0.9999999999999999,11.333333333333334
gnosis.us.com,0.5,6.0
lissarankin.com,14.7,3.5
beautyandhealthanswers.com,11.8,10.0
yipit.com,2.2,15.0
nailartjournal.com,0.1,15.0
garagejournal.com,0.3,7.0
ichange.com,0.2,11.0
rxzone.us,0.2,13.0
siscantik.com,0.9000000000000001,16.5
joannetreeofhealing.com,0.1,12.0
res.cloudinary.com,0.2,16.0
pediatrics.about.com,0.7,10.0
budgeting.thenest.com,0.2,9.0
passionfornatural.co.uk,0.1,20.0
shop.bybrooklyn.com,1.0,6.5
consumehalal.com,1.0,10.0
thegoodscentscompany.com,1.4000000000000001,11.0
breastfeeding.about.com,0.2,15.0
coppertone.com,2.3,8.0
aloevera.com,10.9,2.5
nutritionstripped.com,1.4000000000000001,2.0
latina.com,42.600000000000016,14.833333333333334
worldaccordingtomaggie.com,5.3999999999999995,5.0
cadrebooks.org,0.0,19.0
rebuild.ee,0.4,20.0
bodyandhealth.canada.com,1.1,18.5
thetrojanhotelandtaproom.com,2.0,7.333333333333333
apcmarketing.diytrade.com,4.2,10.0
southbeachprimal.com,0.8,10.0
ingender.com,8.5,12.636363636363637
news.com.au,3.2,16.0
whatelyhistorical.org,0.0,2.0
healthforeveryone.work,0.8999999999999999,16.666666666666668
dailymotion.com,350.1000000000005,14.258823529411766
mimigo.com.my,0.1,17.0
kathrynjennings.blogspot.com,0.1,16.0
guestsupply.com,0.8,4.0
getmyperks.com,53.5,3.5
crosstimberschurch.org,2.1,20.0
radiantcarehospice.com,8.5,6.375
news.nationalpost.com,0.1,13.0
cvssavingscentral.com,0.30000000000000004,12.5
progressivehealth.com,0.8,10.666666666666666
thermosuit.wordpress.com,0.4,10.0
skincarepanda.com,3.2,8.166666666666666
healthydietbase.com,44.0,20.0
australiangold.com,18.299999999999997,11.714285714285714
commons.wikimedia.org,2192.0000000000005,7.888888888888889
simplestepsdental.com,71.9,11.235294117647058
stenograph.com,4.4,3.0
striplings.com,1.7,18.0
radiantplumbing.com,0.2,20.0
podcare.com,0.3,7.0
usesfor.net,0.7000000000000001,15.0
pantene.ro,0.1,11.0
ebay.co.uk,194.39999999999984,10.294117647058824
couponingwithgregthatdude.com,0.2,20.0
surfdome.us,0.2,13.0
kose.com.sg,10.0,2.0
rachelcooks.com,1.9000000000000001,10.25
bringontheagame.com,1.0,14.0
sportsdirect.com,1.0,16.25
osmosis.com,6.5,12.5
thelovelyguide.wordpress.com,6.300000000000001,15.0
library.fora.tv,1.2000000000000002,18.0
hostgeni.net,0.1,20.0
akhoni.com,6.3999999999999995,9.666666666666666
cultbeauty.co.uk,1.1,3.0
cultpens.com,3.3000000000000003,13.5
healthbeautytips.net,0.2,10.0
loucasdermatology.com,0.4,18.0
media.resoluteoil.com.s3.amazonaws.com,2.2,10.0
jellystonebranson.com,0.4,17.0
thegoodhuman.com,0.6,5.0
shop.foodnetworkstore.com,0.1,14.0
drugbook.in,1.4000000000000001,10.0
za.strawberrynet.com,0.1,13.0
myperfectskincareblog.blogspot.com,0.1,11.0
swimzip.com,459.1,5.382352941176471
acnesister.blogspot.com,0.8,10.0
packagingdigest.com,138.2,9.083333333333334
muglerusa.com,6.1000000000000005,3.0
colliermiller.com.au,0.8,4.0
trestique.com,0.5,14.0
homespacollection.com,0.1,11.0
houseofnutrition.com,0.2,15.0
womenfitness.net,0.2,12.0
distance-cities.com,0.2,18.0
thehealingtree.biz,16.0,16.0
pipingrock.com,4.6,8.0
vegetariantimes.com,0.4,8.0
latimes.com,1.1,15.0
smokefreetn.org,0.1,19.0
miami-water.com,7.000000000000001,2.0
theplasticdiaries.com,13.299999999999995,13.1875
growingupboys.info,0.3,15.0
blacktino.net,0.1,17.0
garnier.co.uk,0.8,9.5
fox6now.com,7.800000000000001,3.5
imabeautygeek.com,22.600000000000005,11.090909090909092
clinuvel.com,0.2,18.0
charlotterestore.org,0.2,10.0
brynmawr.edu,0.7000000000000001,18.0
rxt.com.sg,7.3,9.5
students.washington.edu,0.1,18.0
myvirginkitchen.com,0.1,17.0
pacificbulbsociety.org,0.2,8.0
careerchangeability.com,1.9,10.5
woodcraft.com,5.5,9.0
tandfonline.com,1.1,13.0
cozywinters.com,0.7000000000000001,12.0
alphabeauty.com,0.3,7.0
onrr.gov,2.5,1.0
mellowmummy.co.uk,0.1,12.0
prayerministriesnetwork.com,2.9000000000000004,10.0
ranker.com,12.899999999999999,13.0
rvroadtrip.us,0.1,14.0
whileyouonearth.blogspot.com,3.3000000000000003,11.0
connect.spe.org,3.9,20.0
cosmochics.com,0.1,19.0
ocskininstitute.com,0.1,17.0
thehealthyhoneys.com,19.2,7.166666666666667
localnailshops.com,0.1,16.0
alaurentoherself.com,1.1,3.0
oneboredmommy.com,3.8000000000000003,3.5
smknusamandiri.sch.id,0.0,17.0
wordplays.com,43.800000000000004,3.0
sebastianbeauty.com,1.1,3.0
wellnessbin.com,0.4,19.0
zalora.com.ph,35.199999999999996,9.263157894736842
pcas.com,1.2000000000000002,11.0
lex18.com,0.4,16.0
thisfrenchgirl.com,2.4,4.0
purminerals.com,2.8000000000000003,2.0
canada.michaels.com,24.0,17.0
msdn.microsoft.com,60.1,4.333333333333333
forums.iboats.com,0.1,15.0
kassirco.com,23.900000000000002,5.0
feedwhip.com,2.8000000000000003,10.0
community.sephora.com,55.40000000000003,11.245283018867925
ebay.de,0.5,19.0
punkdomestics.com,1.7000000000000002,11.166666666666666
albertsons.com,11.6,11.0
couponfollow.com,4.0,7.0
e-firstaidsupplies.com,2.4,7.0
applausetoystore.com,0.8,4.0
devotedcreations.com,8.6,11.714285714285714
forums.motortrend.com,2.0000000000000004,9.666666666666666
woolworths.co.za,98.2,7.0
shopcart.ecrater.com,3.4,12.0
redbee.com,0.1,19.0
byaranka.nl,0.1,19.0
recipes.sparkpeople.com,0.2,15.0
justgodetecting.com,1.0,14.0
uaf.edu,0.1,17.0
beachhunter.net,3.6,14.8
mademan.com,0.6000000000000001,15.666666666666666
northcarolinahealthnews.org,2.6,17.0
myexpression.com,2.6,6.5
skinwhite.com.ph,9.799999999999999,9.428571428571429
groceryshopforfreeatthemart.com,0.1,14.0
pinchingyourpennies.com,2.2,8.0
racked.com,0.2,13.0
nymag.com,29.9,13.0
diyfashiondiva.com,0.5,11.0
glossary.periodni.com,1.4000000000000001,17.0
stammnutrition.com,90.69999999999999,11.0
reviews.bathandbodyworks.com,7.2,4.75
